word,pos,zipf,URL
renter,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/renter
rostrum,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/rostrum
sanitarium,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/sanitarium
speedometer,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/speedometer
sweatshop,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/sweatshop
tenner,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/tenner
the shallows,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/the-shallows
thousandth,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/thousandth_2
tinsel,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/tinsel
turpentine,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/turpentine
unaccountable,adjective,2.57,https://dictionary.cambridge.org/dictionary/learner-english/unaccountable
vestige,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/vestige
waddle,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/waddle
aftershave,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/aftershave
alcove,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/alcove
baffle,verb,2.56,https://dictionary.cambridge.org/dictionary/learner-english/baffle
bashful,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/bashful
ceaseless,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/ceaseless
chastise,verb,2.56,https://dictionary.cambridge.org/dictionary/learner-english/chastise
contemptible,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/contemptible
Down's syndrome,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/down-s-syndrome
dumpling,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/dumpling
easel,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/easel
facile,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/facile
futon,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/futon
gaiety,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/gaiety
glint,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/glint
handpicked,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/handpicked
houseboat,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/houseboat
hysterics,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/hysterics
illegible,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/illegible
indefatigable,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/indefatigable
maim,verb,2.56,https://dictionary.cambridge.org/dictionary/learner-english/maim
microbe,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/microbe
milkman,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/milkman
misrepresent,verb,2.56,https://dictionary.cambridge.org/dictionary/learner-english/misrepresent
nightgown,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/nightgown
nought,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/nought
orchestrate,verb,2.56,https://dictionary.cambridge.org/dictionary/learner-english/orchestrate
plaything,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/plaything
predate,verb,2.56,https://dictionary.cambridge.org/dictionary/learner-english/predate
predilection,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/predilection
pronouncement,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/pronouncement
ravishing,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/ravishing
"southward, southwards",adverb,2.56,https://dictionary.cambridge.org/dictionary/learner-english/southward-southwards
tatters,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/tatters
tourniquet,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/tourniquet
tussle,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/tussle
twang,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/twang
unadulterated,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/unadulterated
unappealing,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/unappealing
unrepentant,adjective,2.56,https://dictionary.cambridge.org/dictionary/learner-english/unrepentant
wallop,verb,2.56,https://dictionary.cambridge.org/dictionary/learner-english/wallop
anti-depressant,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/anti-depressant
antler,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/antler
astride,adverb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/astride
avarice,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/avarice
collapsible,adjective,2.55,https://dictionary.cambridge.org/dictionary/learner-english/collapsible
corduroy,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/corduroy
counterclockwise,"adjective, adverb",2.55,https://dictionary.cambridge.org/dictionary/learner-english/counterclockwise
cybercrime,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/cybercrime
disquiet,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/disquiet
dongle,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/dongle
douse,verb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/douse
draughts,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/draughts
escapism,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/escapism
fingertip,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/fingertip
gloat,verb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/gloat
incalculable,adjective,2.55,https://dictionary.cambridge.org/dictionary/learner-english/incalculable
inducement,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/inducement
infinitive,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/infinitive
irrepressible,adjective,2.55,https://dictionary.cambridge.org/dictionary/learner-english/irrepressible
lamentable,adjective,2.55,https://dictionary.cambridge.org/dictionary/learner-english/lamentable
lodger,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/lodger
morsel,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/morsel
newsprint,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/newsprint
nosebleed,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/nosebleed
occupier,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/occupier
petticoat,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/petticoat
privatize,verb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/privatize
refurbish,verb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/refurbish
scurry,verb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/scurry
SIDS,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/sids
silken,adjective,2.55,https://dictionary.cambridge.org/dictionary/learner-english/silken
snide,adjective,2.55,https://dictionary.cambridge.org/dictionary/learner-english/snide
subjunctive,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/subjunctive
tassel,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/tassel
thickly,adverb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/thickly
unfailing,adjective,2.55,https://dictionary.cambridge.org/dictionary/learner-english/unfailing
unhurt,adjective,2.55,https://dictionary.cambridge.org/dictionary/learner-english/unhurt
unpalatable,adjective,2.55,https://dictionary.cambridge.org/dictionary/learner-english/unpalatable
unreservedly,adverb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/unreservedly
whisker,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/whisker
wrangle,noun,2.55,https://dictionary.cambridge.org/dictionary/learner-english/wrangle_1
wrangle,verb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/wrangle_2
amateurish,adjective,2.54,https://dictionary.cambridge.org/dictionary/learner-english/amateurish
ameliorate,verb,2.54,https://dictionary.cambridge.org/dictionary/learner-english/ameliorate
Antigua and Barbuda,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/antigua-and-barbuda
beamer,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/beamer
caterer,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/caterer
Cellophane,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/cellophane
clef,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/clef
crevice,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/crevice
dishonour,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/dishonour_1
dishonour,verb,2.54,https://dictionary.cambridge.org/dictionary/learner-english/dishonour_2
escapade,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/escapade
flail,verb,2.54,https://dictionary.cambridge.org/dictionary/learner-english/flail
flatmate,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/flatmate
garish,adjective,2.54,https://dictionary.cambridge.org/dictionary/learner-english/garish
impertinent,adjective,2.54,https://dictionary.cambridge.org/dictionary/learner-english/impertinent
inedible,adjective,2.54,https://dictionary.cambridge.org/dictionary/learner-english/inedible
inhumanity,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/inhumanity
linesman,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/linesman
newscaster,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/newscaster
pacifier,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/pacifier
pedicure,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/pedicure
pithy,adjective,2.54,https://dictionary.cambridge.org/dictionary/learner-english/pithy
rottweiler,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/rottweiler
saturate,verb,2.54,https://dictionary.cambridge.org/dictionary/learner-english/saturate
sensationalism,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/sensationalism
sleuth,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/sleuth
spanner,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/spanner
studious,adjective,2.54,https://dictionary.cambridge.org/dictionary/learner-english/studious
tomcat,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/tomcat
uncharacteristic,adjective,2.54,https://dictionary.cambridge.org/dictionary/learner-english/uncharacteristic
uninhibited,adjective,2.54,https://dictionary.cambridge.org/dictionary/learner-english/uninhibited
"westward, westwards",adverb,2.54,https://dictionary.cambridge.org/dictionary/learner-english/westward-westwards
wince,verb,2.54,https://dictionary.cambridge.org/dictionary/learner-english/wince
wriggle,verb,2.54,https://dictionary.cambridge.org/dictionary/learner-english/wriggle
backstroke,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/backstroke
bassoon,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/bassoon
cashback,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/cashback
catty,adjective,2.53,https://dictionary.cambridge.org/dictionary/learner-english/catty
Comoros,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/comoros
congenial,adjective,2.53,https://dictionary.cambridge.org/dictionary/learner-english/congenial
cushy,adjective,2.53,https://dictionary.cambridge.org/dictionary/learner-english/cushy
daffodil,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/daffodil
decibel,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/decibel
delude,verb,2.53,https://dictionary.cambridge.org/dictionary/learner-english/delude
disparage,verb,2.53,https://dictionary.cambridge.org/dictionary/learner-english/disparage
exonerate,verb,2.53,https://dictionary.cambridge.org/dictionary/learner-english/exonerate
eyesore,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/eyesore
gingerly,adverb,2.53,https://dictionary.cambridge.org/dictionary/learner-english/gingerly
handbrake,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/handbrake
hieroglyphics,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/hieroglyphics
misinterpret,verb,2.53,https://dictionary.cambridge.org/dictionary/learner-english/misinterpret
mutilate,verb,2.53,https://dictionary.cambridge.org/dictionary/learner-english/mutilate
netbook,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/netbook
ordain,verb,2.53,https://dictionary.cambridge.org/dictionary/learner-english/ordain
phonetics,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/phonetics
playroom,noun,2.53,https://dictionary.cambridge.org/dictionary/learner-english/playroom
